1 20 40 48234399
2 20 40 48812884
3 20 40 49385523
4 20 40 49960834
5 20 40 50547832
6 20 40 51141435
7 20 40 51718377
8 20 40 52301385
9 20 40 52880105
10 20 40 53461721
11 20 40 54043110
12 20 40 54617846
13 20 40 55192217
14 20 40 55766797
15 20 40 56338977
16 20 40 56919178
17 20 40 57492186
18 20 40 58061726
19 20 40 58631436
20 20 40 59200598
