1 20 40 47681134
2 20 40 89606958
3 20 40 130526884
4 20 40 171274986
5 20 40 212085766
6 20 40 252825610
7 20 40 293716660
8 20 40 337936112
9 20 40 381932011
10 20 40 424014156
11 20 40 465750443
12 20 40 508175260
13 20 40 550175438
14 20 40 591304390
15 20 40 634207781
16 20 40 675497511
17 20 40 716445151
18 20 40 757399820
19 20 40 798172416
20 20 40 839059513
